striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
WG Jacks,1.0626556113127197,306,0.1090520313613685,0.76958787860841,0.789606359163543
BCJ Cutting,1.3774453686198227,146,0.055177626606198,0.7692358254467121,0.7892451484130009
Y Venugopal Rao,0.8537506226945498,1050,0.2957746478873239,0.7692194715895164,0.7892283691601079
RR Rossouw,1.044573379556038,321,0.1137894363700815,0.7690886299719938,0.7890941240971191
R Powell,1.1063207941371391,261,0.0945309670409272,0.7689390429494023,0.7889406460245433
HM Amla,0.9772349026621416,418,0.1432488005483207,0.7686001232440992,0.7885929103571923
SS Tiwary,0.8334265857335226,1339,0.3487887470695494,0.7684941830191958,0.7884842144205746
CJ Anderson,0.9669246159547684,436,0.1485013623978201,0.7683481276804445,0.7883343598978183
MV Boucher,0.9567369805533936,439,0.1493705341953045,0.7670290931529248,0.7869810147116011
ST Jayasuriya,0.8684216201813252,778,0.237339841366687,0.765687306532818,0.7856043256065276
A Raghuvanshi,1.0087274785301046,326,0.1153573956121726,0.7654409512789527,0.785351562172393
Shakib Al Hasan,0.8755316149371712,716,0.222636815920398,0.7652896786718039,0.7851963546699204
SN Thakur,1.085130359639337,246,0.0895848506919155,0.7651977562945315,0.7851020412124697
K Gowtham,1.230061323016592,165,0.0619136960600375,0.7644469375651948,0.7843316922247292
A Ashish Reddy,1.1484059592918947,196,0.072700296735905,0.7638644430024918,0.7837340458432398
Gurkeerat Singh,0.9104943377086449,509,0.1691591890993685,0.7636200027275528,0.7834832472003654
MC Henriques,0.8523645003391483,841,0.2517210416043101,0.7635826145162317,0.7834448864488028
Mohammad Nabi,1.0999814724882664,221,0.0812201396545387,0.7634644894279357,0.7833236886967488
RN ten Doeschate,1.0719371092096657,238,0.0869247626004382,0.7631161440122011,0.7829662821378685
AD Mathews,0.8826746931754099,613,0.1969161580469001,0.7630486852650282,0.7828970686572129
GJ Bailey,0.8860434968950136,592,0.1914618369987063,0.762881216195134,0.782725243390434
JJ Roy,0.9176792003419936,460,0.1554054054054054,0.7623052035374402,0.7821342475209355
A Mhatre,1.30523479484959,131,0.0497909540098821,0.7621728348304077,0.7819984356458626
Aniket Verma,1.238616350063127,148,0.0558912386706948,0.7619358724028886,0.781755309363793
NLTC Perera,0.9761584696718664,326,0.1153573956121726,0.7616838752393966,0.781496757262967
Nithish Kumar Reddy,0.9421524024365484,382,0.1325468424705066,0.7613439236794822,0.7811479629004553
V Suryavanshi,1.292371050459383,129,0.0490680867249904,0.7611285035461265,0.7809269392696034
AM Nayar,0.8507667152189455,762,0.2335990190067443,0.7610592297088727,0.7808558634848365
SE Rutherford,0.9512974825573388,358,0.1252624212736179,0.7609711228373106,0.7807654647818355
G Gambhir,0.7783762778423312,3828,0.6049304677623262,0.7607325161020781,0.7805206514204044
KC Sangakkara,0.7945875979245213,1774,0.415067852129153,0.7589820704332257,0.7787246732483009
JP Inglis,1.1139407939101609,177,0.0661187896899514,0.7588563656464717,0.7785956986350602
R Ashwin,0.8420745755826285,754,0.2317148125384142,0.758824585219056,0.7785630915367913
Ramandeep Singh,1.1984993429232935,142,0.0537471612414837,0.758697152539218,0.7784323440845999
M Vohra,0.8257056111887251,894,0.2634060106069534,0.7579469023913455,0.7776625784682356
C de Grandhomme,1.0177472932212228,233,0.0852542993047932,0.7579312439202529,0.7776465126897935
V Nigam,1.4793476253979223,82,0.0317583268783888,0.7573963886894407,0.7770977448320605
MEK Hussey,0.793281708898645,1648,0.3972999035679845,0.757381684324608,0.7770826579780414
RD Rickelton,0.97361077867516,266,0.0961677512653651,0.756786492205748,0.7764719837522134
Bipul Sharma,1.2216597774984337,124,0.0472560975609756,0.7567746885378476,0.776459873047907
CR Brathwaite,1.222315044840062,123,0.0468928707586732,0.7566281817875844,0.7763095553715457
JD Ryder,0.8627507789621411,532,0.1754617414248021,0.7563569870453053,0.7760313063254946
D Padikkal,0.7923521484147409,1540,0.3811881188118812,0.7560676432851998,0.7757344361702933
TL Suman,0.8267975478083246,780,0.2378048780487804,0.7558515419524389,0.7755127136207122
JR Hopes,0.929368819315766,314,0.1115849324804548,0.7555482514494161,0.7752015339406296
PC Valthaty,0.8630019915058952,507,0.1686065846358496,0.7555147921539724,0.7751672043037034
P Negi,0.9294913998179232,304,0.108416547788873,0.7549416390364319,0.7745791423565704
SW Billings,0.8866193642645448,399,0.1376336667816488,0.7547609853932596,0.7743937895600674
NV Ojha,0.7886868160980325,1538,0.3808816245666171,0.75465361403474,0.7742836252632591
LMP Simmons,0.8122036100405919,878,0.2599171107164002,0.7541165600737555,0.773732601482097
OA Shah,0.8781341167556234,405,0.1394148020654044,0.75385035717712,0.7734594741293231
M Vijay,0.7745080668532348,2385,0.4882292732855681,0.7536320797867905,0.7732355189186753
Azhar Mahmood,0.9136707389752464,311,0.1106367840626111,0.7536259587815041,0.7732292386941123
E Lewis,0.8425081252187613,552,0.1808650065530799,0.7533930063677138,0.7729902267340436
BJ Rohrer,1.0853231014437152,146,0.055177626606198,0.7531172120651128,0.7727072584841427
R Ravindra,0.9148669347986,298,0.1065046461758398,0.7530097630033914,0.7725970144629207
R Dravid,0.7745968429420125,2225,0.4708994708994709,0.7529669726686739,0.7725531110682041
SB Dubey,1.295604979971862,87,0.0336296868960185,0.7526125255396438,0.7721894440785739
Shahbaz Ahmed,0.8481330886321863,488,0.1633199464524765,0.7524029175254394,0.7719743837514197
SR Tendulkar,0.7711551844896841,2459,0.4958661020367009,0.7522810181435047,0.7718493135289939
TM Dilshan,0.7837784766731924,1463,0.3691647741609891,0.7521975477381748,0.7717636718957478
MF Maharoof,1.0624257089398146,145,0.054820415879017,0.7517363697957579,0.7712904978162692
D Wiese,1.17002990926336,105,0.0403071017274472,0.7513029216069709,0.7708457747953545
PA Patel,0.767319836723136,2606,0.5103799451625538,0.7508669143779865,0.7703984261686195
KV Sharma,0.8835955017508074,310,0.1103202846975089,0.7502510946107674,0.7697665877290978
SM Katich,0.8832673135708518,310,0.1103202846975089,0.7502148887973205,0.7697294401318824
KR Mayers,0.8995576721407277,276,0.0994236311239193,0.7502049307724593,0.7697192230793876
JD Unadkat,0.9575396100713824,198,0.0733876945885841,0.750142258379407,0.7696549204552512
Washington Sundar,0.8388035532570606,458,0.1548343475321163,0.7499874907725625,0.7694961270413296
LJ Wright,1.3952523364341445,63,0.0245805696449473,0.7499773185754418,0.7694856902455374
LR Shukla,0.8381116450928683,454,0.1536899119837508,0.7497608859802535,0.7692636278167476
Harpreet Brar,0.9359422262678928,214,0.0788504053058216,0.7496619774262474,0.7691621464584911
PD Collingwood,0.9985285690840444,159,0.0597969161338849,0.7495513399014175,0.7690486310360215
Sameer Rizvi,1.0611473214903613,126,0.0479817212490479,0.7494270878984356,0.76892114699629
MJ Lumb,0.9412734518424228,198,0.0733876945885841,0.7489485225271705,0.768430133207053
A Manohar,0.9050553220971468,243,0.0885891359825009,0.748895156246122,0.7683753787650301
Kamran Akmal,1.2330206174624514,78,0.030256012412723,0.7488233430859494,0.7683016976046064
P Kumar,0.8491762103912692,375,0.1304347826086956,0.7487763649426894,0.7682534974682855
MJ Guptill,0.8975774201430926,251,0.0912395492548164,0.7486669948271256,0.7681412824228669
KK Cooper,1.278278712741378,70,0.0272373540856031,0.748548824982647,0.7680200387504349
MN van Wyk,0.8837599248009292,270,0.0974729241877256,0.7483415704006343,0.7678073930728303
DJ Mitchell,0.8806733500059047,274,0.0987743330930064,0.7482319640285235,0.7676949356253715
