striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
Salman Butt,0.3579421610331528,172,0.0643712574850299,0.3137202453414096,0.7809028820179479
B Lee,0.3688345215523606,137,0.0519529768676526,0.3136991935180954,0.7808504804603759
KA Jamieson,0.4111356130228329,77,0.0298797050834303,0.3136794280393101,0.7808012808324363
TR Birt,0.4384783192280064,59,0.0230558812035951,0.3136243316486895,0.7806641365745719
R Dhawan,0.3523132064487003,188,0.0699404761904761,0.3135897792659597,0.7805781298355904
RE van der Merwe,0.3418867008651555,254,0.0922294843863471,0.3135561604481821,0.780494446898061
Arshad Khan,0.3898818210398643,90,0.0347490347490347,0.3134300416015953,0.7801805157054177
J Botha,0.3271843085094145,485,0.1624790619765494,0.3133597432099196,0.7800055310894232
PN Mankad,0.4019413501579169,75,0.029126213592233,0.3133359398510244,0.7799462804932663
AC Voges,0.359723219573265,143,0.0541051835035944,0.313331390182944,0.7799349555980165
AB Agarkar,0.3410806868348638,218,0.0802060338484179,0.313116274313666,0.7793994957264224
D Pretorius,0.5297773101991333,28,0.0110759493670886,0.3131045128718828,0.7793702195036679
LPC Silva,0.537631736278849,27,0.0106846062524732,0.3131026912283629,0.7793656851240867
MJ McClenaghan,0.3925073489477715,75,0.029126213592233,0.3130611631167483,0.7792623146131741
Sachin Baby,0.3606241574079653,123,0.0468928707586732,0.3130199066777445,0.7791596203414517
B Chipli,0.3315452417322128,306,0.1090520313613685,0.3129534169011408,0.7789941160141233
PD Collingwood,0.34789066555275,159,0.0597969161338849,0.312902993485307,0.7788686035828074
Ankit Sharma,0.3919794451389629,69,0.026858699883223,0.3128614346318148,0.7787651565501491
Vivrant Sharma,0.4219795400357511,49,0.0192232247940368,0.312817356342211,0.7786554382138376
GD Phillips,0.4057932630089891,55,0.0215264187866927,0.3127252733150835,0.7784262279466121
Shahbaz Ahmed,0.3228626091350687,488,0.1633199464524765,0.3126678035851598,0.7782831760448218
CM Gautam,0.3438679865474182,158,0.0594431903686982,0.3126507094541144,0.7782406258543346
Akash Deep,0.6523609750409696,14,0.005568814638027,0.3125805479336188,0.7780659819339139
S Gopal,0.3358745069695312,200,0.074074074074074,0.3125442019438705,0.7779755106029568
AJ Tye,0.3693473154349949,81,0.0313831848120883,0.312519014492359,0.7779128147656047
C Bosch,0.4550918637397977,32,0.0126382306477093,0.3125029160719659,0.7778727430677541
ER Dwivedi,0.6031398760081971,15,0.0059642147117296,0.3124220842921141,0.7776715390626501
AS Yadav,0.4205077011105585,40,0.0157480314960629,0.3124073826373884,0.7776349441513677
S Anirudha,0.3365703588881648,178,0.0664675130694548,0.3123987930308579,0.7776135631643429
AN Ahmed,0.4657961918340529,27,0.0106846062524732,0.3123351567210382,0.7774551615996459
NM Coulter-Nile,0.3674787623580625,75,0.029126213592233,0.3123321751578247,0.7774477399832826
BKG Mendis,0.6654133539234226,11,0.0043807248108323,0.3122317764825574,0.7771978306579164
AB McDonald,0.348223333120691,107,0.0410433448408131,0.3122187727266812,0.7771654621047497
S Narwal,0.4448702504214377,29,0.0114669829972321,0.3122165603466847,0.7771599551158287
