striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
Azhar Mahmood,0.3804209231045303,311,0.1106367840626111,0.2549430843095163,0.6408041530422155
Shahbaz Ahmed,0.3341932427014862,488,0.1633199464524765,0.2548261062071174,0.6405101264204099
R Ravindra,0.38440739597773,298,0.1065046461758398,0.2547846700893156,0.6404059759726923
JP Inglis,0.4723478726441985,177,0.0661187896899514,0.25474026012946,0.6402943507180243
Aniket Verma,0.5118668720566287,148,0.0558912386706948,0.2545658610169646,0.6398559953263627
A Ashish Reddy,0.4482774166289362,196,0.072700296735905,0.2545239156408801,0.6397505648485419
A Mhatre,0.539555418851947,131,0.0497909540098821,0.2542819698890712,0.6391424297308941
GC Smith,0.2950602100541006,914,0.2677211482132396,0.2542528221728147,0.6390691664075157
C de Grandhomme,0.4121885903965591,233,0.0852542993047932,0.2540702687416538,0.6386103149852194
KR Mayers,0.3869447705237711,276,0.0994236311239193,0.2540096756387256,0.6384580131014195
R Ashwin,0.3018696392818411,754,0.2317148125384142,0.2538241582443299,0.6379917117027669
DT Christian,0.3339561438775824,445,0.1511035653650254,0.2536314386872888,0.6375073075352294
Mohammad Nabi,0.4102482168310806,221,0.0812201396545387,0.2532153468681404,0.6364614530595948
DB Ravi Teja,0.3344376476023916,426,0.1455912508544087,0.2531799524221327,0.6363724884655647
MS Bisla,0.2958264452997251,787,0.2394280498935199,0.2528596030907895,0.63556728450208
Bipul Sharma,0.5229614727961428,124,0.0472560975609756,0.2527367856460606,0.6352585805854335
Ramandeep Singh,0.4829900513306089,142,0.0537471612414837,0.2524294815281937,0.6344861660070604
DJ Mitchell,0.3703624847938096,274,0.0987743330930064,0.2522759278089564,0.6341002058965172
Washington Sundar,0.3227586086359975,458,0.1548343475321163,0.2522506915699217,0.6340367741434088
MJ Guptill,0.3789611646997782,251,0.0912395492548164,0.2520731934744404,0.6335906294007516
K Gowtham,0.4444367986561183,165,0.0619136960600375,0.2520323357173737,0.6334879326734282
Anuj Rawat,0.3597795562078018,276,0.0994236311239193,0.2513088113911724,0.6316693409108292
MJ Lumb,0.4007448606057358,198,0.0733876945885841,0.2511792384390204,0.6313436569014519
P Negi,0.3478483696652301,304,0.108416547788873,0.25109843341183,0.6311405519725595
DB Das,0.3610792739318381,267,0.0964943982652692,0.2510814127388298,0.6310977701964793
SN Thakur,0.3697336037026431,246,0.0895848506919155,0.2510155023377245,0.6309321031854626
PBB Rajapaksa,0.3938083221160173,201,0.0744168826360607,0.2508291653661092,0.6304637417643251
LA Pomersbach,0.3457725363414689,300,0.1071428571428571,0.2507378085039222,0.6302341146032004
PD Collingwood,0.428540018154435,159,0.0597969161338849,0.2506475990203447,0.6300073713994112
V Nigam,0.5919177155099838,82,0.0317583268783888,0.250531121448629,0.6297146028707262
